feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_2_Region A,category_2_Region B,category_2_Region C,category_high_and_above,category_low_and_below
0.21193176511761103,0.2560560561842798,-0.3496850951734617,0.8010338327991214,0.2239475010185838,1.7080946719669572,1.0695997499682426,0.8419910802207359,1.0,0.0,0.0,1.0,1.0,0.0
0.236694653056768,0.2022966910419276,-0.8539323981379467,0.7299582894383874,-0.9988818121941508,-1.5,-1.4444491982789127,-1.5,0.0,1.0,0.0,0.0,1.0,0.0
-0.18919238824808565,-0.12242068611309276,-0.248905943895803,-0.5763645018864432,-0.1418714630176052,0.4500610813900493,-0.2450970912443573,0.9024266823436344,0.0,0.0,1.0,0.0,0.0,1.0
-0.6317770731233178,-0.5496653866693387,1.335360101768612,-1.0936692225397993,0.4235509412035561,-1.5,-0.6707498508955296,-1.4562756512308854,0.0,0.0,1.0,0.0,0.0,1.0
-0.5566715932618527,-0.6853756158485366,1.1320923047706497,-1.4540435567531436,-0.6264143057652565,2.5,1.1117998453526294,2.114083417861835,0.0,0.0,1.0,0.0,0.0,1.0
-0.7384649605354792,-0.7782719295810943,1.5094673726056034,-1.5,0.701807663989406,-1.5,-1.5,-1.5,0.0,0.0,0.0,1.0,0.0,1.0
-0.6704933473899162,-0.7328406472200085,1.3266438668910383,-1.5,0.3206097881986627,0.5505947011869333,0.4699030836212954,1.0507402323949155,0.0,1.0,0.0,0.0,0.0,1.0
-0.0544656012438464,-0.1994477158876292,0.0811742215723144,-0.1849333071819091,-0.9861514058708952,0.5205629461804022,0.532080117084179,0.2338369819310234,0.0,0.0,1.0,0.0,0.0,1.0
-0.5769889781573827,-0.6544080855161496,0.8749834193631295,-1.4300257211933085,0.7098283602227171,-1.5,-1.3335471859108048,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
0.5491443620736937,0.7371889838549684,-0.8682376087425469,2.108429158380932,-0.9611999409567952,-0.5463037433208726,-0.7932167159508137,-1.394993519252674,1.0,1.0,0.0,0.0,1.0,0.0
1.1978409493959385,1.2331808393730677,-1.5,2.5,0.7758576083197113,-0.006446873582200564,1.0070265892066077,0.4426353685235383,1.0,0.0,1.0,0.0,1.0,0.0
-0.4676581903752932,-0.3109812722113038,0.7197111598220283,-0.6455392130487705,-0.3325622848602656,-1.5,-1.5,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
0.1925297661427766,0.25567468403357946,-0.6653288138655551,0.4018437994754343,0.3973005104439568,-1.5,-0.9695920336460196,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
2.5,2.5,-1.0900634912777725,0.4068197760043869,0.5748619374234805,-0.3102137652545783,0.2230212413562916,0.5613579998720406,1.0,1.0,0.0,0.0,1.0,0.0
0.379919839929068,0.34459223790831334,-0.9680224763790268,1.318824766501269,-0.4374623600854523,-1.5,-1.5,-1.5,0.0,1.0,0.0,0.0,1.0,0.0
0.06084852212100754,0.1061518137092946,-0.0531533445313089,0.4125208422944155,-0.2871263331860474,-0.9262597280970064,-0.7819867504400216,-0.9848260298548313,1.0,0.0,0.0,1.0,1.0,0.0
0.5979906009584323,0.6257580885839162,-1.5,2.240874872742142,0.0190834866446651,-0.0401523969834829,0.524490830487041,-0.6084602938398164,1.0,1.0,0.0,0.0,1.0,0.0
0.3881749768900159,0.337168221971059,-0.591622301691288,0.0372086257394597,0.1653830635958169,-1.5,-1.3049694723630734,-1.0533920764454323,1.0,0.0,1.0,0.0,1.0,0.0
-0.9974544680383821,-1.1086397945608417,2.0496675365797934,-1.5,-0.4159161878456554,-0.053153278925767,-0.3662146559552923,0.0795251030351463,0.0,1.0,0.0,0.0,0.0,1.0
0.6998828324376191,0.9538832131478462,-1.5,2.291409432088043,0.9847907376905316,0.5959960264955794,0.7408438866446717,0.6002177655232354,1.0,1.0,0.0,0.0,1.0,0.0
0.714492931330647,0.6949259172891893,-1.5,1.6049433421124546,0.4740093464445438,1.5577363713600716,1.0171473044442825,1.49116741891804,1.0,1.0,0.0,0.0,1.0,0.0
-0.6152779187376701,-0.6359458671288156,1.1688334502214963,-1.5,-0.4516959803599423,-1.5,-1.5,-1.5,0.0,1.0,0.0,0.0,0.0,1.0
0.030220156837554128,0.03795299451345528,-0.0999476722627223,0.4583709692303217,0.2808643825353611,-1.2568077384604814,-0.463283226796541,-0.6575842595368321,0.0,0.0,0.0,1.0,1.0,0.0
0.5501731056545253,0.5241890736063932,-0.869102248736027,1.563526738673223,-0.1292575977147703,1.1770839473788204,0.5132387731806475,1.262386740440845,1.0,1.0,0.0,0.0,1.0,0.0
-0.1689756729539981,-0.15845379246502478,0.2716296829141326,-0.8510346676334026,0.7206577830901293,-1.5,-0.908687855718558,-1.5,1.0,0.0,0.0,1.0,0.0,1.0
0.8640899804304679,0.956865923179149,-1.2300362136165282,2.469314127925336,-0.3420998584463599,0.2123800769306276,0.1885008387401689,0.5035408305710011,1.0,0.0,1.0,0.0,1.0,0.0
1.9040862161936531,1.8736604873715046,-1.5,2.5,-0.6242920236935126,0.0561956806428613,-0.1521920216262103,-0.374695322829425,1.0,1.0,0.0,0.0,1.0,0.0
-0.6335658896901336,-0.7207857911218407,0.8840691529365475,-1.5,-0.9077274824299262,-1.5,-1.5,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-1.112968891931471,-1.115455277127666,1.752534344852135,-1.5,0.9686184637355616,-0.9886914328272736,-0.4790877645030748,-0.2039351858724754,0.0,0.0,0.0,1.0,0.0,1.0
0.24442433937118008,0.2038954532660811,-0.2350873406228068,0.3987414173720964,-0.2815566527724005,0.6615638612183312,0.2247370285833248,0.6435845210148939,0.0,0.0,1.0,0.0,1.0,0.0
0.5809755535112087,0.687571217598033,-1.0734574151021403,0.8261617284598675,-0.5589630631954938,-0.4237024162040135,-0.1571351528568403,-0.5742459110757269,1.0,0.0,1.0,0.0,1.0,0.0
-0.18633927333336506,-0.09204203704761828,0.5364143309847119,-0.1528219104347291,-0.0164630531450129,-0.9485657082096612,-0.965753552043825,-0.6287448650482699,0.0,0.0,1.0,0.0,0.0,1.0
1.1704608767244633,1.166053410747747,-1.5,2.5,-0.4167213559102356,0.3123460663402618,-0.4473409587459471,0.8724403696277198,1.0,0.0,1.0,0.0,1.0,0.0
-1.0787784932310769,-1.1706907734610892,1.401953743755721,-1.5,-0.5341999313531325,1.9777906353266148,1.169372376516843,2.5,0.0,0.0,0.0,1.0,0.0,1.0
0.5578988955950077,0.45343929906106223,-1.38140271485445,1.5834504325623135,0.232769000398453,1.0751780489900638,0.2046115180300197,1.3975851470357847,1.0,0.0,1.0,0.0,1.0,0.0
-0.4884498093058633,-0.4832365959608083,0.6026037189871938,-1.5,-0.8503031851727625,-1.5,-1.2118264652815014,-1.4434226975583755,0.0,0.0,1.0,0.0,0.0,1.0
1.384855579210027,1.396496635139573,-1.5,2.5,0.0179858992662866,-1.5,-1.5,-1.5,1.0,0.0,0.0,1.0,1.0,0.0
1.6049060390889451,1.5576035102329437,0.0032353766708767924,2.5,-0.2251373973106267,1.0389341169508397,0.8364135252056124,0.0985905078889456,0.0,0.0,1.0,0.0,1.0,0.0
-0.6179933152367433,-0.6509475977745339,1.4497297600601775,-1.5,0.0650585974952975,-1.5,-1.054337378886018,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-0.44308930717754746,-0.48681573056409794,1.18388040957804,-1.2465937182780469,-0.3591187537222091,-1.056068499906353,-0.4702198163686009,-0.875457643194365,0.0,0.0,1.0,0.0,0.0,1.0
0.6921743257404058,0.6822255913845334,-1.377249079530602,1.9952257940230849,0.1406418418496222,0.4018897554622895,0.287972005078541,-0.7269756273598376,1.0,1.0,0.0,0.0,1.0,0.0
-0.3122320286728397,-0.5000283367593205,0.5053117162868486,-1.1304351280499785,-0.8363629112508313,-0.006446873582200564,1.3269125043931562,2.3830209371664512,0.0,1.0,0.0,0.0,0.0,1.0
-0.03692917669684453,-0.12536447933155484,-0.1435132903188286,-0.5860967306167227,-0.2476820877812764,2.5,0.9387830606193084,2.165614219167918,1.0,0.0,1.0,0.0,0.0,1.0
0.020109845886690868,-0.03109133012202628,-0.011326321642052,-0.132821967822137,-0.5250027835077289,0.1213710113581161,-0.0987477806477623,0.90988047162719,0.0,1.0,0.0,0.0,1.0,0.0
-1.5,-1.435777713280768,2.5,-1.5,-0.1238205734897057,-1.0189836255472076,-0.1942801342439056,-1.1613242891566689,0.0,0.0,1.0,0.0,0.0,1.0
-0.01149232402346223,-0.07726213668952306,0.2626992856420355,0.0828134774497485,-0.2033277861204168,-1.5,-0.8571599006073638,-1.5,1.0,0.0,0.0,1.0,0.0,1.0
-0.5560163837496739,-0.5369268012915593,1.2741232788910266,-1.5,0.2623673234333827,2.5,2.0094190547348165,2.5,0.0,1.0,0.0,0.0,0.0,1.0
-0.39762356537340177,-0.376482122767001,0.0490488182789426,-1.187935644878936,0.2575154563190802,-0.5797718139494504,-0.7686543942799575,-0.5820969824021734,0.0,0.0,1.0,0.0,0.0,1.0
1.1627036429504995,1.2532961945218226,-1.5,2.4602536438301814,-0.1732705051426653,1.3556573104922416,0.4759590824902549,1.7520726149387,1.0,1.0,0.0,0.0,1.0,0.0
-1.0126363289122542,-0.9025842946774254,2.2999903506859156,-1.5,-0.6367536860069087,0.3935603668897264,0.4014822912102348,0.2214095109949694,0.0,1.0,0.0,0.0,0.0,1.0
0.6548065659183591,0.6425206933777168,-1.3512422583134411,0.9205942075615644,0.1638272972140488,-0.991204364764484,-0.6426662649295429,-0.9794884771701078,1.0,1.0,0.0,0.0,1.0,0.0
-0.22508778435347257,-0.2616921989679721,0.7602169410066992,0.1738050660529403,0.9330307399776108,-1.0759120309148331,0.015918875284986,-0.6765156532938298,1.0,0.0,1.0,0.0,0.0,1.0
-0.2257300713286894,-0.27734661021412593,0.327704712740395,-1.0343342203034909,-0.6291145512235277,-1.5,-1.5,-1.5,1.0,1.0,0.0,0.0,0.0,1.0
0.6364111530074994,0.6096767624796265,-1.1330808038449778,1.9761234897355535,-0.8618816420707696,2.244850626851332,0.6698082423407922,2.5,1.0,0.0,1.0,0.0,1.0,0.0
0.2736148519076375,0.23520857609415366,-0.8511441495730803,1.3205384014298571,-0.4708776290159469,-0.2410612886086796,0.0376722060760392,-0.4638441543796791,1.0,0.0,1.0,0.0,1.0,0.0
0.4593645880323119,0.49781111118551824,-1.1856940630992507,1.3384320397219036,-0.1741593305314797,2.5,1.4188377003847643,2.5,1.0,0.0,0.0,1.0,1.0,0.0
0.779664233212321,0.8042000019355763,-1.234629519120387,1.9804255820080003,-0.3876231563597647,-0.8975350000486149,-0.0299980587528735,-0.243039195379989,1.0,0.0,1.0,0.0,1.0,0.0
-0.26725937635124847,-0.2183276502102782,0.7615080588351835,-1.0732026305596754,0.6694194189653484,-0.5960410073190034,0.3295717205367539,-0.2948142719578573,0.0,0.0,0.0,1.0,0.0,1.0
-0.4935865006244489,-0.38911262683338405,0.9262837736217732,-1.174456775387777,-0.0139446550258437,-1.5,-1.100864629103646,-1.5,0.0,0.0,0.0,1.0,0.0,1.0
-0.874584780360962,-0.7180798798076606,1.2594685170451798,-1.1561412096879504,-0.5077442366814036,-0.6228810986729709,-0.5935571653121635,-0.3451986315552234,0.0,0.0,0.0,1.0,0.0,1.0
-0.6653278427564987,-0.6495686276887873,1.251257161950597,-1.4853873294274913,0.9003981137919996,-1.5,-0.6903901863383997,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
2.3755644276667756,2.437911809125849,-1.5,2.5,-0.7498743605575002,0.8053229116923926,-0.3422296314957047,0.3428337485671693,1.0,1.0,0.0,0.0,1.0,0.0
1.0024196079222039,0.9631180841127487,-1.344159430089652,2.5,-0.7541771162439128,0.2156184235824616,-0.5865746919415163,0.4615582680934002,1.0,0.0,1.0,0.0,1.0,0.0
-1.088823669458409,-0.9841767947954885,1.9315991696142576,-1.5,-0.5094302815808516,2.5,1.4472643288420957,2.464969889095922,0.0,1.0,0.0,0.0,0.0,1.0
-1.0657691445926216,-0.9712059562770238,1.4857265800380182,-1.5,-0.8464557566934992,-1.5,-1.5,-1.5,0.0,0.0,0.0,1.0,0.0,1.0
0.38786650460529054,0.46330959605671923,-0.4706900127113036,1.25191765169502,0.5033053692596261,2.4320037934539456,1.0707599279019782,2.430256189982768,1.0,1.0,0.0,0.0,1.0,0.0
0.4405543437042319,0.4425488591989518,-0.9036861250034508,0.8061175480217158,-0.3743783316467235,-1.5,-0.907778466500819,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
0.44185870547186945,0.3830446494731746,-0.5404135605077347,0.7396797792911165,0.4596759838126747,0.6884632094745996,0.5213552369341419,-0.1264160126194005,1.0,0.0,1.0,0.0,1.0,0.0
-0.20574667405468183,-0.3158327440977846,0.4667553578358326,-0.8713367263839544,0.5254749353940951,-1.5,-1.132069943783217,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-0.10141505519406582,-0.10456385478423692,0.0032353766708767924,-0.0359275365605444,-0.5249628985027426,0.4055472939087404,-0.1540848896120422,0.8982573120108511,0.0,1.0,0.0,0.0,0.0,1.0
0.2638087864780865,0.3823531209193403,-0.4743459780412218,0.4634163676925332,0.0367272774749682,-1.5,-1.5,-1.5,1.0,0.0,0.0,1.0,1.0,0.0
0.06885476192591561,0.04244806634562501,0.2636620006763027,0.1403131644829376,0.0391843524422899,-1.3411630973213309,-0.4683540384622385,-1.5,0.0,0.0,1.0,0.0,1.0,0.0
-1.5,-1.5,2.5,-1.5,0.7427288246741368,0.2121981769156138,0.5666577068792424,0.4176487100411665,0.0,1.0,0.0,0.0,0.0,1.0
-0.18547986225789864,-0.11727943530249299,0.0342578968291774,-0.6511806684330832,-0.948738299993728,2.5,1.394623018853682,2.5,0.0,0.0,0.0,1.0,0.0,1.0
-0.6862711837583709,-0.7028588627590034,0.8005164008114733,-1.5,-0.3663993127023766,-1.5,-1.5,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
0.14081325019004912,0.24334030986432686,-0.4944665344221635,-0.314869499899161,0.7649787606940426,-0.0045556817375326,0.5442609117320957,-0.3782196139120711,1.0,1.0,0.0,0.0,1.0,0.0
2.404700058659781,2.1471453985597746,-1.5,2.5,-0.5263935545667051,-1.037489053663036,-0.9191143215666804,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
0.29571385663785105,0.19418980299198266,-0.3052227574362789,0.0506185223705913,-0.7262400205070914,-1.5,-1.5,-1.5,1.0,1.0,0.0,0.0,1.0,0.0
-0.25293614642861134,-0.32435227627839086,0.1340397489151103,-0.9221522486567936,0.1522781899011402,-1.5,-1.1626996353429448,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
0.7422961041462888,0.6683362681781646,-0.9165766872469876,0.7677440701954531,-0.388246476137984,-0.9422212524077253,0.0026199210288188,-0.8407674531931415,1.0,1.0,0.0,0.0,1.0,0.0
0.3885286001150262,0.41036813067480854,-1.1251774940661765,1.1089854620593922,-0.0654110134604033,0.9341535738865492,0.3860122757609458,1.079901738161781,0.0,0.0,0.0,1.0,1.0,0.0
0.3381008543221952,0.35677086405643443,0.0693040920892891,1.261965860077208,0.6400255312894731,0.1757967233817448,0.3794410273592289,-0.6690654752977567,1.0,0.0,1.0,0.0,1.0,0.0
0.48855904581385823,0.5139773173167981,-0.3926203227971653,1.245580751974384,0.0413939501661255,-1.5,-1.38008036605932,-1.5,1.0,1.0,0.0,0.0,1.0,0.0
1.656489729198423,1.6860618874142739,-1.5,2.5,0.031779565320744,-1.5,-1.5,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
-0.9114330703714048,-0.9788543983630512,1.202024592557996,-1.5,-0.4436346486092177,0.8352976284663622,0.5937355501882668,0.3005979908878378,0.0,0.0,0.0,1.0,0.0,1.0
0.3812328767904656,0.27919777640510723,-0.7270753338119084,0.0817804907510957,0.5857311289548928,-0.3905347006234965,0.1267270802542831,-1.285696346621552,1.0,0.0,0.0,1.0,1.0,0.0
-0.7466737995707093,-0.7084199416657706,1.2735194075763558,-1.5,0.4796292480958688,2.5,2.0393663874100567,2.5,0.0,1.0,0.0,0.0,0.0,1.0
0.44719914095849594,0.39137052889246543,-1.2155551364286494,1.2571302287492965,-0.5317589706828405,-0.7051120523205975,-0.133908555923868,-0.774722486151916,0.0,1.0,0.0,0.0,1.0,0.0
-0.7404747069257592,-0.8591144927471149,1.465332655403374,-1.5,-0.3599909605757234,2.286461793392614,0.9238961630317946,2.5,0.0,0.0,0.0,1.0,0.0,1.0
-0.3365914924762222,-0.2566853744877171,0.3789572814509334,-0.8265556808306066,0.5772563859830822,1.0876761738434289,0.804641503244614,1.0350293939060948,0.0,1.0,0.0,0.0,0.0,1.0
-0.23808032808734497,-0.12539305998915465,0.228163117241985,-0.4100060075371198,-0.2845643963498201,-0.006446873582200564,0.722797824940042,1.485778967634631,0.0,1.0,0.0,0.0,0.0,1.0
0.7858129252721504,0.9009370444205216,-1.5,2.5,-0.1928807682138023,0.8648249504125394,-0.0488891340235462,1.1550719730571308,1.0,0.0,1.0,0.0,1.0,0.0
0.7395995802239821,0.7459423803346799,-1.5,1.9636589100677284,-0.2711754574886951,0.9086638414487824,-0.2299040416218957,0.9787105452052046,1.0,1.0,0.0,0.0,1.0,0.0
-1.0039438614845426,-0.9447462786074657,2.4920230498025857,-1.5,-0.6767349469643127,-1.5,-1.5,-1.5,0.0,1.0,0.0,0.0,0.0,1.0
0.043913036715856446,0.15170033834474822,-0.2431155563996379,-0.4772984940648043,-0.3182069298341841,-0.4738252028881713,-0.0236385082951811,-0.6921873728957935,1.0,0.0,1.0,0.0,1.0,0.0
-0.5720100145494594,-0.6182928105609324,1.1966340855421016,-1.255243335397532,0.6058706062076165,-1.3272365588599535,-0.4584727687679417,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-1.0142460108935962,-0.9162898175330968,1.9314141136761105,-1.3008614941412393,-0.0178492912458214,2.5,1.4970425484716088,2.466337800184673,0.0,0.0,0.0,1.0,0.0,1.0
-0.17518170405247585,-0.15242273504119933,0.4313506432142172,-0.4913446478603867,-0.0835650334480608,-1.5,-1.1210159794634034,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-0.2488701636208633,-0.1744579547908828,0.5914507037670091,-0.570551083266525,-0.6872976474483405,-0.5605608305540665,-1.0972270667424735,-0.9637969527840852,1.0,0.0,1.0,0.0,0.0,1.0
1.9547158513236629,1.9485418598790067,-1.5,2.5,-0.6448603229389431,1.6017314452734854,0.7382537528013337,2.3341699653373205,1.0,1.0,0.0,0.0,1.0,0.0
0.34846568307303244,0.44726439371290017,-0.5695059153554516,0.8058524293329492,-0.9140996712997618,0.6019307846147245,-0.4227779426323074,0.5793246230016905,1.0,1.0,0.0,0.0,1.0,0.0
-1.1102078810651048,-1.0820096822805012,2.133894989597252,-1.5,-0.9720889369535526,0.334614978513216,-0.1447755982465564,0.5730445553336658,0.0,1.0,0.0,0.0,0.0,1.0
-0.4553486253205116,-0.5700112521324527,0.8647041267968553,-1.011438064525093,-0.0239719238542357,2.2183934423451737,1.374261863294993,2.159718399283729,0.0,1.0,0.0,0.0,0.0,1.0
0.8225231828150564,0.9288800868991794,-1.5,2.0878790659610096,-0.18153528957407,0.5201662939489373,0.1560235582098584,0.9277744943472556,1.0,0.0,0.0,1.0,1.0,0.0
1.682189007994371,1.5884119539326473,-1.5,2.5,-0.4492448563768543,-1.0898685738081542,-0.6273313726208105,-1.1352920870582297,1.0,1.0,0.0,0.0,1.0,0.0
-1.2780757188523326,-1.1660644037237207,2.3607144551308767,-1.5,0.98009308070283,-0.006446873582200564,-1.2331569623171714,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
-1.5,-1.5,2.5,-1.5,-0.2040076086909885,0.9734034890859654,1.2622051748297625,-0.4617310533155566,0.0,0.0,0.0,1.0,0.0,1.0
1.5069803506853168,1.584326588385436,-1.5,2.5,0.577693798263232,-1.5,-0.34921896363251,-1.4903637992220713,1.0,1.0,0.0,0.0,1.0,0.0
0.31354469409830704,0.39982413402957384,-0.5303358341592849,1.4343224581439098,-0.5789088133368865,-0.4822774281410455,-0.2962252681803157,-0.3517312393316197,0.0,0.0,0.0,1.0,1.0,0.0
-0.6998754610092954,-0.6594038250162221,1.2325525937799895,-1.5,-0.5059175827825007,2.156714383899769,1.1056737682295938,2.3090320790753145,0.0,0.0,0.0,1.0,0.0,1.0
0.43037450895943474,0.4655223195494269,-0.8190676001424223,1.2442608740898968,0.1367827343694867,-0.4425472796305594,-0.1946350984074943,-0.98445377814843,1.0,0.0,1.0,0.0,1.0,0.0
-1.5,-1.5,2.5,-1.5,-0.991943460595613,-0.8884679231296514,-0.9168828406594888,-1.2498062608956113,0.0,0.0,1.0,0.0,0.0,1.0
0.0023753613228736413,-0.15922410285939334,0.0889039374062276,-0.2103461243042327,-0.9651490761822,-0.5592295668155839,-0.4367014512202801,-1.080884714782988,0.0,1.0,0.0,0.0,1.0,0.0
0.26376177632212616,0.269501299671836,-0.5580702276388644,0.1628361757972857,-0.7155625577009437,-0.5052509384875988,-0.7207253062940155,-0.2617071418588369,1.0,0.0,0.0,1.0,1.0,0.0
0.7442849373748478,0.6466741617199936,-1.3322369278475037,1.116494502139744,-0.5537579179380738,-1.5,-1.1507370351802264,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
-0.8171792432952365,-0.7961551816474788,1.821084841453572,-1.5,0.0556990315995435,2.5,1.84554178482208,2.5,0.0,0.0,1.0,0.0,0.0,1.0
0.06868892504340118,-0.02414640925965267,-0.3413384149977645,0.2493890138659336,0.3724588616322528,-1.0986379442618104,-0.5834428990086523,-0.9960513828725328,1.0,0.0,1.0,0.0,1.0,0.0
-0.745903201726132,-0.8337461849033283,1.5671455533625265,-1.5,-0.3762426720239487,1.5687749187544533,0.7294042901809086,1.136468435174389,0.0,0.0,1.0,0.0,0.0,1.0
0.20540329366883087,0.3302807334967163,-0.3731125795458638,1.1598333098499354,-0.5218581279924317,-1.5,-1.5,-1.1631311027911997,1.0,1.0,0.0,0.0,1.0,0.0
-0.7216709163531351,-0.6299986088517636,1.949377563418763,-1.415318937719414,0.6456223569866422,1.0990529773610618,1.1477263913597842,1.3803615156322273,0.0,0.0,1.0,0.0,0.0,1.0
-0.32912645258328127,-0.3270810883788571,0.547261160201278,-1.21800086793766,-0.6744460306386484,0.338711408384524,0.3030940466535686,0.1627381837641635,0.0,1.0,0.0,0.0,0.0,1.0
-0.8026128224784639,-0.7806549585718726,1.7022724671306633,-1.5,0.3566531101157602,0.0500641452167109,0.475079470725743,-0.0173861716203952,0.0,0.0,1.0,0.0,0.0,1.0
0.5242373369110922,0.49810526906910635,-0.9720983272086924,1.0707604578330754,0.8626610328317417,0.3498733377494668,1.0554553434841685,0.9984016106002218,1.0,0.0,1.0,0.0,1.0,0.0
0.6912584980676855,0.7286259002365029,-1.5,1.5871881164038104,-0.5355781795145189,-0.006446873582200564,-0.0804894422916947,0.8605158706284901,1.0,1.0,0.0,0.0,1.0,0.0
-0.18936380398727296,-0.2423272761027283,0.1957241262803774,-0.2383370830272759,-0.8260692689677007,-0.4538046745207349,-0.7074294616499421,-1.3481162536778504,0.0,1.0,0.0,0.0,0.0,1.0
0.030461977354958,0.10839497845323742,0.2067843391884755,1.2795214307127174,0.9595177880320208,-0.3540514448678614,0.3403615981365341,0.4046111388009268,0.0,0.0,1.0,0.0,1.0,0.0
-1.1673873068901852,-1.1766079730089472,0.0032353766708767924,-1.5,-0.4584524077574967,1.154872968025612,0.3868540984967845,1.5612915815235393,0.0,0.0,1.0,0.0,0.0,1.0
-0.24177558440029256,-0.2737726055667889,-0.2165619224417035,-0.6941052421227815,-0.4486735818799903,-1.5,-1.4974801951489407,-1.5,0.0,1.0,0.0,0.0,0.0,1.0
-0.0407909308801931,-0.03963667597415598,0.065886020485266,0.4077364735959286,-0.0324554173240059,-1.5,-1.5,-1.5,0.0,0.0,1.0,0.0,0.0,1.0
2.1110717321731993,2.0413202248369884,-1.5,2.5,-0.5378846819077077,0.3578921087129819,0.4280937047077115,0.0511517410482844,1.0,1.0,0.0,0.0,1.0,0.0
-0.8961892254876322,-0.8617975290690142,1.707495858440261,-1.5,0.9857447108671382,-1.5,-1.5,-1.5,0.0,1.0,0.0,0.0,0.0,1.0
1.1792557068391627,1.1233355105126381,-1.5,2.5,-0.914068228260912,-1.5,-1.5,-1.5,1.0,1.0,0.0,0.0,1.0,0.0
0.802765246301969,0.83090895737016,-1.264450966957841,2.395295074992666,-0.0970538421353834,2.5,1.905248093797881,2.5,1.0,0.0,1.0,0.0,1.0,0.0
0.22574783831810014,0.3194042222139458,0.0400421418867886,1.279721739425168,0.0966934701260004,2.5,1.658647753253347,2.5,1.0,1.0,0.0,0.0,1.0,0.0
1.4164709707615795,1.3436122538878998,0.0032353766708767924,2.5,-0.066098284105502,-1.1415249192203687,-0.4409154263214656,-0.6723559828915978,0.0,1.0,0.0,0.0,1.0,0.0
0.299438980736477,0.2849656593477375,-0.601108109000954,0.6270042507410352,0.0410459457257401,1.9983583356274757,1.4767353196415656,2.2357665175941186,1.0,0.0,1.0,0.0,1.0,0.0
0.3131781426272796,0.34576210067660884,-0.897069652544227,1.6837327916160487,0.9751582884341288,2.0675997880834993,0.7340407195482761,2.5,1.0,0.0,1.0,0.0,1.0,0.0
-0.04314020617963761,-0.07844807683210252,-0.1255320539857105,-0.0575733335985124,0.7538031677402484,0.9421823511892358,0.9557345723201078,1.8043751262371144,1.0,1.0,0.0,0.0,0.0,1.0
0.9854119843796789,1.011350086784358,-1.5,2.3662710687248865,-0.3831126414077768,-0.1578506211186583,-0.2257800607091629,-0.0067711783385618,1.0,0.0,0.0,1.0,1.0,0.0
0.8830154201671025,0.9172646416289507,-1.5,2.5,0.102954098381544,1.252896342205099,0.7337080119318795,1.0846986788003914,1.0,1.0,0.0,0.0,1.0,0.0
-0.5044147480839132,-0.4138657890235926,1.3482729188437208,-0.6457438590424198,-0.9993779749423984,1.5959767362007249,0.5804505652503815,1.5062495265189972,1.0,1.0,0.0,0.0,0.0,1.0
-1.0631824260947111,-1.1016103747960435,1.3512827033902246,-1.5,-0.1808619972525627,1.284218414535413,0.3685595217883669,0.3214864927222034,0.0,0.0,0.0,1.0,0.0,1.0
-0.16387340789467417,-0.2383659681752135,0.7155126275348527,-0.437261769428519,-0.6722515542760632,-1.5,-1.5,-1.5,1.0,0.0,1.0,0.0,0.0,1.0
-0.6448871717451748,-0.6638037161161243,0.0032353766708767924,-1.5,0.4227211815513194,2.5,1.8291531996925925,2.5,0.0,0.0,1.0,0.0,0.0,1.0
-0.05152202184649724,-0.12915680650915612,0.245224664566732,-0.5846299103803876,-0.557820844732777,2.5,1.852212176044621,2.5,0.0,0.0,0.0,1.0,0.0,1.0
0.9965856091358638,1.0303973445965005,-1.5,2.2590461267266693,0.4977912910232167,-1.5,-1.4540671208656917,-1.5,1.0,0.0,1.0,0.0,1.0,0.0
-0.36876459920699395,-0.4586198168952555,0.2112999491972229,-1.5,-0.3736803320398543,1.0219335532401612,0.4755810050956101,-0.0275387162859055,0.0,0.0,0.0,1.0,0.0,1.0
-0.034844311934415347,0.1505499660877095,-0.1002860324117069,0.988164534646086,0.8516572426227518,2.5,2.5,2.5,0.0,1.0,0.0,0.0,0.0,1.0
0.046401355681366586,0.14826724743934402,0.0032353766708767924,0.2858641426796761,-0.1091667965973075,2.0045636046451514,0.8097583151030479,2.10658086086148,0.0,0.0,1.0,0.0,1.0,0.0
0.6831857961234619,0.6761973009094203,-1.2717272320757247,0.3283468776285161,0.6790354393476983,2.025865588276662,1.2278411352359482,1.2580991003186708,1.0,0.0,1.0,0.0,1.0,0.0
-1.5,-1.5,2.5,-1.5,0.2563320060780263,-1.5,-0.8142354171908451,-1.5,0.0,1.0,0.0,0.0,0.0,1.0
